vermezsin	ver+Verb+Neg+Aor+A2sg
çekerim	çek+Verb+Pos+Aor+A1sg
vazgeçmem	vazgeç+Verb+Neg+Aor+A1sg
adreslerim	adresle+Verb+Pos+Aor+A1sg
durmam	dur+Verb+Neg+Aor+A1sg
çalışırım	çalış+Verb+Pos+Aor+A1sg
izlemem	izle+Verb+Neg+Aor+A1sg
konuşmaz	konuş+Verb+Neg+Aor+A3sg
inanmaz	inan+Verb+Neg+Aor+A3sg
tutuşur	tutuş+Verb+Pos+Aor+A3sg
anlamayız	anla+Verb+Neg+Aor+A1pl
incitmez	incit+Verb+Neg+Aor+A3sg
olmazsın	ol+Verb+Neg+Aor+A2sg
öperim	öp+Verb+Pos+Aor+A1sg
paralarım	parala+Verb+Pos+Aor+A1sg
çöker	çök+Verb+Pos+Aor+A3sg
olmazsınız	ol+Verb+Neg+Aor+A2pl
ararım	ara+Verb+Pos+Aor+A1sg
çıldırır	çıldır+Verb+Pos+Aor+A3sg
beğenirim	beğen+Verb+Pos+Aor+A1sg
döşeriz	döşe+Verb+Pos+Aor+A1pl
istemezler	iste+Verb+Neg+Aor+A3pl
çözer	çöz+Verb+Pos+Aor+A3sg
atlamaz	atla+Verb+Neg+Aor+A3sg
kopar	kop+Verb+Pos+Aor+A3sg
çevirir	çevir+Verb+Pos+Aor+A3sg
dağılmaz	dağıl+Verb+Neg+Aor+A3sg
dağılır	dağıl+Verb+Pos+Aor+A3sg
dinlerim	dinle+Verb+Pos+Aor+A1sg
ölürler	öl+Verb+Pos+Aor+A3pl
okurum	oku+Verb+Pos+Aor+A1sg
uçar	uç+Verb+Pos+Aor+A3sg
sıkışır	sıkış+Verb+Pos+Aor+A3sg
kızarsınız	kız+Verb+Pos+Aor+A2pl
inanmazsınız	inan+Verb+Neg+Aor+A2pl
duyarlar	duy+Verb+Pos+Aor+A3pl
bekleriz	bekle+Verb+Pos+Aor+A1pl
uğramaz	uğra+Verb+Neg+Aor+A3sg
tanışır	tanış+Verb+Pos+Aor+A3sg
gümüşler	gümüşle+Verb+Pos+Aor+A3sg
önerir	öner+Verb+Pos+Aor+A3sg
sunarım	sun+Verb+Pos+Aor+A1sg
söker	sök+Verb+Pos+Aor+A3sg
atarsın	at+Verb+Pos+Aor+A2sg
yaşamayız	yaşa+Verb+Neg+Aor+A1pl
söylersiniz	söyle+Verb+Pos+Aor+A2pl
yansır	yansı+Verb+Pos+Aor+A3sg
oynarım	oyna+Verb+Pos+Aor+A1sg
çizersiniz	çiz+Verb+Pos+Aor+A2pl
yerleşir	yerleş+Verb+Pos+Aor+A3sg
göçer	göç+Verb+Pos+Aor+A3sg
gelişir	geliş+Verb+Pos+Aor+A3sg
öneririm	öner+Verb+Pos+Aor+A1sg
doğmaz	doğ+Verb+Neg+Aor+A3sg
yapışmaz	yapış+Verb+Neg+Aor+A3sg
severler	sev+Verb+Pos+Aor+A3pl
uğraşır	uğraş+Verb+Pos+Aor+A3sg
beklerim	bekle+Verb+Pos+Aor+A1sg
ödeşiriz	ödeş+Verb+Pos+Aor+A1pl
ödersin	öde+Verb+Pos+Aor+A2sg
atarız	at+Verb+Pos+Aor+A1pl
koyarsınız	koy+Verb+Pos+Aor+A2pl
ağırlarsınız	ağırla+Verb+Pos+Aor+A2pl
eğitirsin	eğit+Verb+Pos+Aor+A2sg
kutlarım	kutla+Verb+Pos+Aor+A1sg
görüşür	görüş+Verb+Pos+Aor+A3sg
buluşur	buluş+Verb+Pos+Aor+A3sg
dertleşir	dertleş+Verb+Pos+Aor+A3sg
yazmaz	yaz+Verb+Neg+Aor+A3sg
kurarsınız	kur+Verb+Pos+Aor+A2pl
yaşarsın	yaşa+Verb+Pos+Aor+A2sg
sürükler	sürükle+Verb+Pos+Aor+A3sg
kurtulur	kurtul+Verb+Pos+Aor+A3sg
uzar	uza+Verb+Pos+Aor+A3sg
parmaklarım	parmakla+Verb+Pos+Aor+A1sg
yüklerler	yükle+Verb+Pos+Aor+A3pl
savaşırsın	savaş+Verb+Pos+Aor+A2sg
ulaşırsınız	ulaş+Verb+Pos+Aor+A2pl
düşersiniz	düş+Verb+Pos+Aor+A2pl
yenersin	yen+Verb+Pos+Aor+A2sg
gezerim	gez+Verb+Pos+Aor+A1sg
ulaşmaz	ulaş+Verb+Neg+Aor+A3sg
derim	de+Verb+Pos+Aor+A1sg
görürüz	gör+Verb+Pos+Aor+A1pl
yayar	yay+Verb+Pos+Aor+A3sg
kararır	karar+Verb+Pos+Aor+A3sg
tutunur	tutun+Verb+Pos+Aor+A3sg
kurtulurlar	kurtul+Verb+Pos+Aor+A3pl
düşünmezler	düşün+Verb+Neg+Aor+A3pl
bilmezler	bil+Verb+Neg+Aor+A3pl
düşerim	düş+Verb+Pos+Aor+A1sg
uğrarım	uğra+Verb+Pos+Aor+A1sg
beslerim	besle+Verb+Pos+Aor+A1sg
dolaşır	dolaş+Verb+Pos+Aor+A3sg
kullanırız	kullan+Verb+Pos+Aor+A1pl
karışırlar	karış+Verb+Pos+Aor+A3pl
görürler	gör+Verb+Pos+Aor+A3pl
benzemeyiz	benze+Verb+Neg+Aor+A1pl
sunarız	sun+Verb+Pos+Aor+A1pl
okuruz	oku+Verb+Pos+Aor+A1pl
bağdaşmaz	bağdaş+Verb+Neg+Aor+A3sg
duyururuz	duyur+Verb+Pos+Aor+A1pl
korkarsınız	kork+Verb+Pos+Aor+A2pl
bulursunuz	bul+Verb+Pos+Aor+A2pl
yazarsınız	yaz+Verb+Pos+Aor+A2pl
kızar	kız+Verb+Pos+Aor+A3sg
gireriz	gir+Verb+Pos+Aor+A1pl
kazanmazsınız	kazan+Verb+Neg+Aor+A2pl
kesmez	kes+Verb+Neg+Aor+A3sg
gizlerler	gizle+Verb+Pos+Aor+A3pl
vermezler	ver+Verb+Neg+Aor+A3pl
hatırlamayız	hatırla+Verb+Neg+Aor+A1pl
yetmez	yet+Verb+Neg+Aor+A3sg
çalmam	çal+Verb+Neg+Aor+A1sg
seversiniz	sev+Verb+Pos+Aor+A2pl
başlarsınız	başla+Verb+Pos+Aor+A2pl
çelişiriz	çeliş+Verb+Pos+Aor+A1pl
sevmez	sev+Verb+Neg+Aor+A3sg
umar	um+Verb+Pos+Aor+A3sg
koşmaz	koş+Verb+Neg+Aor+A3sg
yineler	yinele+Verb+Pos+Aor+A3sg
başlarım	başla+Verb+Pos+Aor+A1sg
gezersin	gez+Verb+Pos+Aor+A2sg
ezersin	ez+Verb+Pos+Aor+A2sg
üzersin	üz+Verb+Pos+Aor+A2sg
binmez	bin+Verb+Neg+Aor+A3sg
kurtulurum	kurtul+Verb+Pos+Aor+A1sg
utanır	utan+Verb+Pos+Aor+A3sg
davranmam	davran+Verb+Neg+Aor+A1sg
inanırlar	inan+Verb+Pos+Aor+A3pl
sokar	sok+Verb+Pos+Aor+A3sg
düşünürüm	düşün+Verb+Pos+Aor+A1sg
düşünürler	düşün+Verb+Pos+Aor+A3pl
sanırlar	san+Verb+Pos+Aor+A3pl
uyar	uy+Verb+Pos+Aor+A3sg
götürmez	götür+Verb+Neg+Aor+A3sg
ağrır	ağrı+Verb+Pos+Aor+A3sg
seyreder	seyret+Verb+Pos+Aor+A3sg
deneriz	dene+Verb+Pos+Aor+A1pl
basarsınız	bas+Verb+Pos+Aor+A2pl
gidersiniz	git+Verb+Pos+Aor+A2pl
dönüşürler	dönüş+Verb+Pos+Aor+A3pl
yaratmaz	yarat+Verb+Neg+Aor+A3sg
kayar	kay+Verb+Pos+Aor+A3sg
aymaz	ay+Verb+Neg+Aor+A3sg
dinlemez	dinle+Verb+Neg+Aor+A3sg
dönersiniz	dön+Verb+Pos+Aor+A2pl
başlarlar	başla+Verb+Pos+Aor+A3pl
serper	serp+Verb+Pos+Aor+A3sg
kaynar	kayna+Verb+Pos+Aor+A3sg
hatırlarız	hatırla+Verb+Pos+Aor+A1pl
gitmeyecek	git+Verb+Neg+Fut+A3sg
tartışmayacağım	tartış+Verb+Neg+Fut+A1sg
seveceğim	sev+Verb+Pos+Fut+A1sg
bulacak	bul+Verb+Pos+Fut+A3sg
düşüneceğim	düşün+Verb+Pos+Fut+A1sg
göreceğiz	gör+Verb+Pos+Fut+A1pl
geçecek	geç+Verb+Pos+Fut+A3sg
edeceğim	et+Verb+Pos+Fut+A1sg
affetmeyeceğim	affet+Verb+Neg+Fut+A1sg
göreceksiniz	gör+Verb+Pos+Fut+A2pl
söyleyecekler	söyle+Verb+Pos+Fut+A3pl
olacağım	ol+Verb+Pos+Fut+A1sg
bulacağım	bul+Verb+Pos+Fut+A1sg
düşüneceksin	düşün+Verb+Pos+Fut+A2sg
seveceksin	sev+Verb+Pos+Fut+A2sg
olacaksın	ol+Verb+Pos+Fut+A2sg
olmayacak	ol+Verb+Neg+Fut+A3sg
geleceksin	gel+Verb+Pos+Fut+A2sg
unutacaksınız	unut+Verb+Pos+Fut+A2pl
kalkacak	kalk+Verb+Pos+Fut+A3sg
vereceğim	ver+Verb+Pos+Fut+A1sg
adayacağım	ada+Verb+Pos+Fut+A1sg
izleyeceğim	izle+Verb+Pos+Fut+A1sg
girecek	gir+Verb+Pos+Fut+A3sg
etmeyeceğiz	et+Verb+Neg+Fut+A1pl
çıkmayacağım	çık+Verb+Neg+Fut+A1sg
verecekler	ver+Verb+Pos+Fut+A3pl
duyacaksınız	duy+Verb+Pos+Fut+A2pl
gideceğim	git+Verb+Pos+Fut+A1sg
kopacak	kop+Verb+Pos+Fut+A3sg
bulacaksınız	bul+Verb+Pos+Fut+A2pl
başlayacağım	başla+Verb+Pos+Fut+A1sg
eriyecek	eri+Verb+Pos+Fut+A3sg
bahsedecek	bahset+Verb+Pos+Fut+A3sg
ayıracaksınız	ayır+Verb+Pos+Fut+A2pl
koruyacaksınız	koru+Verb+Pos+Fut+A2pl
parlayacak	parla+Verb+Pos+Fut+A3sg
sereceğim	ser+Verb+Pos+Fut+A1sg
tekrarlayacağım	tekrarla+Verb+Pos+Fut+A1sg
bırakmayacağım	bırak+Verb+Neg+Fut+A1sg
bulunacağım	bulun+Verb+Pos+Fut+A1sg
anlayacaklar	anla+Verb+Pos+Fut+A3pl
bakacağım	bak+Verb+Pos+Fut+A1sg
diyeceğim	de+Verb+Pos+Fut+A1sg
yayacağım	yay+Verb+Pos+Fut+A1sg
inceleyecek	incele+Verb+Pos+Fut+A3sg
vereceksiniz	ver+Verb+Pos+Fut+A2pl
konacak	kon+Verb+Pos+Fut+A3sg
bahsedeceğim	bahset+Verb+Pos+Fut+A1sg
söyleyeceğim	söyle+Verb+Pos+Fut+A1sg
yapacağım	yap+Verb+Pos+Fut+A1sg
olacaksınız	ol+Verb+Pos+Fut+A2pl
koyacak	koy+Verb+Pos+Fut+A3sg
çalışacağım	çalış+Verb+Pos+Fut+A1sg
söyleyeceksiniz	söyle+Verb+Pos+Fut+A2pl
koyacağız	koy+Verb+Pos+Fut+A1pl
soracağım	sor+Verb+Pos+Fut+A1sg
kaçacağım	kaç+Verb+Pos+Fut+A1sg
kalkacaksınız	kalk+Verb+Pos+Fut+A2pl
dinleyecek	dinle+Verb+Pos+Fut+A3sg
kıvıracağım	kıvır+Verb+Pos+Fut+A1sg
kıvıracak	kıvır+Verb+Pos+Fut+A3sg
öğrenecek	öğren+Verb+Pos+Fut+A3sg
yaklaşacak	yaklaş+Verb+Pos+Fut+A3sg
görecek	gör+Verb+Pos+Fut+A3sg
vermeyeceğim	ver+Verb+Neg+Fut+A1sg
kalacağım	kal+Verb+Pos+Fut+A1sg
çıkacaklar	çık+Verb+Pos+Fut+A3pl
onaracağım	onar+Verb+Pos+Fut+A1sg
döneceğiz	dön+Verb+Pos+Fut+A1pl
gidecek	git+Verb+Pos+Fut+A3sg
bulunacak	bulun+Verb+Pos+Fut+A3sg
bilmeyecek	bil+Verb+Neg+Fut+A3sg
kaybedeceksiniz	kaybet+Verb+Pos+Fut+A2pl
güleceksiniz	gül+Verb+Pos+Fut+A2pl
tanıyacak	tanı+Verb+Pos+Fut+A3sg
düşleyeceğim	düşle+Verb+Pos+Fut+A1sg
bulunmayacağım	bulun+Verb+Neg+Fut+A1sg
uyacaksınız	uy+Verb+Pos+Fut+A2pl
soracak	sor+Verb+Pos+Fut+A3sg
oturacak	otur+Verb+Pos+Fut+A3sg
yakacak	yak+Verb+Pos+Fut+A3sg
satacak	sat+Verb+Pos+Fut+A3sg
bulacağız	bul+Verb+Pos+Fut+A1pl
gerekecek	gerek+Verb+Pos+Fut+A3sg
değecek	değ+Verb+Pos+Fut+A3sg
süreceksin	sür+Verb+Pos+Fut+A2sg
vereceksin	ver+Verb+Pos+Fut+A2sg
büyüyecek	büyü+Verb+Pos+Fut+A3sg
açacak	aç+Verb+Pos+Fut+A3sg
kurtaracak	kurtar+Verb+Pos+Fut+A3sg
kalacağız	kal+Verb+Pos+Fut+A1pl
yürüyeceğiz	yürü+Verb+Pos+Fut+A1pl
yürüyecek	yürü+Verb+Pos+Fut+A3sg
tanıyacağız	tanı+Verb+Pos+Fut+A1pl
yapacağız	yap+Verb+Pos+Fut+A1pl
toplayacak	topla+Verb+Pos+Fut+A3sg
öğreneceksiniz	öğren+Verb+Pos+Fut+A2pl
öğretecekler	öğret+Verb+Pos+Fut+A3pl
alacağım	al+Verb+Pos+Fut+A1sg
oturacağım	otur+Verb+Pos+Fut+A1sg
ezeceğim	ez+Verb+Pos+Fut+A1sg
akacak	ak+Verb+Pos+Fut+A3sg
konuşacak	konuş+Verb+Pos+Fut+A3sg
kaplayacak	kapla+Verb+Pos+Fut+A3sg
söyleyeceksin	söyle+Verb+Pos+Fut+A2sg
ağlamayacağım	ağla+Verb+Neg+Fut+A1sg
görünmeyecek	görün+Verb+Neg+Fut+A3sg
bakacaklar	bak+Verb+Pos+Fut+A3pl
zannedecekler	zannet+Verb+Pos+Fut+A3pl
duracak	dur+Verb+Pos+Fut+A3sg
duracaksın	dur+Verb+Pos+Fut+A2sg
hissedeceğim	hisset+Verb+Pos+Fut+A1sg
yapacaklar	yap+Verb+Pos+Fut+A3pl
başlayacağız	başla+Verb+Pos+Fut+A1pl
vuracaksın	vur+Verb+Pos+Fut+A2sg
dövecekler	döv+Verb+Pos+Fut+A3pl
özetleyeceğim	özetle+Verb+Pos+Fut+A1sg
istemeyeceksin	iste+Verb+Neg+Fut+A2sg
tutacağım	tut+Verb+Pos+Fut+A1sg
içeceğim	iç+Verb+Pos+Fut+A1sg
besleyeceksin	besle+Verb+Pos+Fut+A2sg
açıklayacak	açıkla+Verb+Pos+Fut+A3sg
yatacağım	yat+Verb+Pos+Fut+A1sg
mahvolacaksın	mahvol+Verb+Pos+Fut+A2sg
belirleyecek	belirle+Verb+Pos+Fut+A3sg
getireceksin	getir+Verb+Pos+Fut+A2sg
yiyecekler	ye+Verb+Pos+Fut+A3pl
boylayacağım	boyla+Verb+Pos+Fut+A1sg
kalacaksınız	kal+Verb+Pos+Fut+A2pl
çıldıracak	çıldır+Verb+Pos+Fut+A3sg
anlayacak	anla+Verb+Pos+Fut+A3sg
çekecek	çek+Verb+Pos+Fut+A3sg
tembihleyeceğim	tembihle+Verb+Pos+Fut+A1sg
söylemeyeceğim	söyle+Verb+Neg+Fut+A1sg
dinleyeceksiniz	dinle+Verb+Pos+Fut+A2pl
ödeyeceğim	öde+Verb+Pos+Fut+A1sg
vuracak	vur+Verb+Pos+Fut+A3sg
bırakacak	bırak+Verb+Pos+Fut+A3sg
tutuşacaksınız	tutuş+Verb+Pos+Fut+A2pl
yükselecek	yüksel+Verb+Pos+Fut+A3sg
dönecek	dön+Verb+Pos+Fut+A3sg
güleceğiz	gül+Verb+Pos+Fut+A1pl
tüketecek	tüket+Verb+Pos+Fut+A3sg
edeceğiz	et+Verb+Pos+Fut+A1pl
kirletmeyecek	kirlet+Verb+Neg+Fut+A3sg
kovmayacağım	kov+Verb+Neg+Fut+A1sg
unutacağım	unut+Verb+Pos+Fut+A1sg
gelmeyecek	gel+Verb+Neg+Fut+A3sg
kullanacak	kullan+Verb+Pos+Fut+A3sg
binecekler	bin+Verb+Pos+Fut+A3pl
binmeyecek	bin+Verb+Neg+Fut+A3sg
öğrenecekler	öğren+Verb+Pos+Fut+A3pl
tutacağız	tut+Verb+Pos+Fut+A1pl
konuşmayacağım	konuş+Verb+Neg+Fut+A1sg
bilecekler	bil+Verb+Pos+Fut+A3pl
dönmeyeceğim	dön+Verb+Neg+Fut+A1sg
yaşayacaksınız	yaşa+Verb+Pos+Fut+A2pl
girmeyeceğim	gir+Verb+Neg+Fut+A1sg
bakacaksın	bak+Verb+Pos+Fut+A2sg
kakmayacaksın	kak+Verb+Neg+Fut+A2sg
kakacağım	kak+Verb+Pos+Fut+A1sg
vermeyecek	ver+Verb+Neg+Fut+A3sg
takacak	tak+Verb+Pos+Fut+A3sg
alacaksın	al+Verb+Pos+Fut+A2sg
yürüyeceğim	yürü+Verb+Pos+Fut+A1sg
ağlayacak	ağla+Verb+Pos+Fut+A3sg
öleceğim	öl+Verb+Pos+Fut+A1sg
yarayacak	yara+Verb+Pos+Fut+A3sg
istemeyeceğim	iste+Verb+Neg+Fut+A1sg
içmeyecek	iç+Verb+Neg+Fut+A3sg
anlatmayacağım	anlat+Verb+Neg+Fut+A1sg
ölecek	öl+Verb+Pos+Fut+A3sg
hastalanacak	hastalan+Verb+Pos+Fut+A3sg
edeceksiniz	et+Verb+Pos+Fut+A2pl
konuşacağım	konuş+Verb+Pos+Fut+A1sg
evleneceksiniz	evlen+Verb+Pos+Fut+A2pl
evleneceğim	evlen+Verb+Pos+Fut+A1sg
yazacak	yaz+Verb+Pos+Fut+A3sg
yetecek	yet+Verb+Pos+Fut+A3sg
çözümleyeceğim	çözümle+Verb+Pos+Fut+A1sg
yetişmeyecek	yetiş+Verb+Neg+Fut+A3sg
çıkacağım	çık+Verb+Pos+Fut+A1sg
koyacağım	koy+Verb+Pos+Fut+A1sg
basacak	bas+Verb+Pos+Fut+A3sg
ayıracak	ayır+Verb+Pos+Fut+A3sg
koşacak	koş+Verb+Pos+Fut+A3sg
getirecek	getir+Verb+Pos+Fut+A3sg
saklayacağım	sakla+Verb+Pos+Fut+A1sg
kanacak	kan+Verb+Pos+Fut+A3sg
olacağız	ol+Verb+Pos+Fut+A1pl
gelmeyeceksin	gel+Verb+Neg+Fut+A2sg
aktaracağım	aktar+Verb+Pos+Fut+A1sg
oturmayacağım	otur+Verb+Neg+Fut+A1sg
içecekler	iç+Verb+Pos+Fut+A3pl
göndereceğim	gönder+Verb+Pos+Fut+A1sg
vazgeçecek	vazgeç+Verb+Pos+Fut+A3sg
göreceğim	gör+Verb+Pos+Fut+A1sg
sürükleyecek	sürükle+Verb+Pos+Fut+A3sg
olmayacağım	ol+Verb+Neg+Fut+A1sg
çarpacak	çarp+Verb+Pos+Fut+A3sg
görünecek	görün+Verb+Pos+Fut+A3sg
görüntüleyecek	görüntüle+Verb+Pos+Fut+A3sg
sağlayacak	sağla+Verb+Pos+Fut+A3sg
silecek	sil+Verb+Pos+Fut+A3sg
uyacak	uy+Verb+Pos+Fut+A3sg
sığacak	sığ+Verb+Pos+Fut+A3sg
kuracak	kur+Verb+Pos+Fut+A3sg
seçeceğim	seç+Verb+Pos+Fut+A1sg
kullanmayacak	kullan+Verb+Neg+Fut+A3sg
kesecek	kes+Verb+Pos+Fut+A3sg
kullanacaksınız	kullan+Verb+Pos+Fut+A2pl
aşacak	aş+Verb+Pos+Fut+A3sg
yükleyecek	yükle+Verb+Pos+Fut+A3sg
soğuyacak	soğu+Verb+Pos+Fut+A3sg
okuyacaksınız	oku+Verb+Pos+Fut+A2pl
kopmayacağım	kop+Verb+Neg+Fut+A1sg
kalacaksın	kal+Verb+Pos+Fut+A2sg
çalışacaksın	çalış+Verb+Pos+Fut+A2sg
patlayacak	patla+Verb+Pos+Fut+A3sg
esecek	es+Verb+Pos+Fut+A3sg
karışacak	karış+Verb+Pos+Fut+A3sg
yakalayacak	yakala+Verb+Pos+Fut+A3sg
aşacağız	aş+Verb+Pos+Fut+A1pl
açıklayacağım	açıkla+Verb+Pos+Fut+A1sg
paylayacağız	payla+Verb+Pos+Fut+A1pl
kurtaracaklar	kurtar+Verb+Pos+Fut+A3pl
isteyeceksiniz	iste+Verb+Pos+Fut+A2pl
açacağız	aç+Verb+Pos+Fut+A1pl
yiyeceğim	ye+Verb+Pos+Fut+A1sg
döneceğim	dön+Verb+Pos+Fut+A1sg
önereceğim	öner+Verb+Pos+Fut+A1sg
gideceğiz	git+Verb+Pos+Fut+A1pl
farkedeceksiniz	farket+Verb+Pos+Fut+A2pl
kaybetmeyecek	kaybet+Verb+Neg+Fut+A3sg
getireceğiz	getir+Verb+Pos+Fut+A1pl
geçeceğiz	geç+Verb+Pos+Fut+A1pl
olacaklar	ol+Verb+Pos+Fut+A3pl
kullanacaklar	kullan+Verb+Pos+Fut+A3pl
kazanacak	kazan+Verb+Pos+Fut+A3sg
kavuşacak	kavuş+Verb+Pos+Fut+A3sg
geleceğiz	gel+Verb+Pos+Fut+A1pl
ulaşacak	ulaş+Verb+Pos+Fut+A3sg
geçecekler	geç+Verb+Pos+Fut+A3pl
ulaşacaklar	ulaş+Verb+Pos+Fut+A3pl
duracağım	dur+Verb+Pos+Fut+A1sg
okumayacağım	oku+Verb+Neg+Fut+A1sg
edinecek	edin+Verb+Pos+Fut+A3sg
götürecek	götür+Verb+Pos+Fut+A3sg
tanışacaksınız	tanış+Verb+Pos+Fut+A2pl
çizecek	çiz+Verb+Pos+Fut+A3sg
kurtulacaklar	kurtul+Verb+Pos+Fut+A3pl
getireceğim	getir+Verb+Pos+Fut+A1sg
uyaracağım	uyar+Verb+Pos+Fut+A1sg
hissedeceğiz	hisset+Verb+Pos+Fut+A1pl
yapacaksın	yap+Verb+Pos+Fut+A2sg
kazanacağım	kazan+Verb+Pos+Fut+A1sg
bitecek	bit+Verb+Pos+Fut+A3sg
belirleyeceğiz	belirle+Verb+Pos+Fut+A1pl
sevinecek	sevin+Verb+Pos+Fut+A3sg
pazarlayacak	pazarla+Verb+Pos+Fut+A3sg
anlatacaklar	anlat+Verb+Pos+Fut+A3pl
yapacaksınız	yap+Verb+Pos+Fut+A2pl
gideceksin	git+Verb+Pos+Fut+A2sg
alacağız	al+Verb+Pos+Fut+A1pl
seyredecek	seyret+Verb+Pos+Fut+A3sg
atmayacak	at+Verb+Neg+Fut+A3sg
bahsetmeyeceğim	bahset+Verb+Neg+Fut+A1sg
dönecekler	dön+Verb+Pos+Fut+A3pl
başaracağız	başar+Verb+Pos+Fut+A1pl
kopmayacak	kop+Verb+Neg+Fut+A3sg
karşılaşacak	karşılaş+Verb+Pos+Fut+A3sg
düzelecek	düzel+Verb+Pos+Fut+A3sg
esirgemeyeceğim	esirge+Verb+Neg+Fut+A1sg
çalışacağız	çalış+Verb+Pos+Fut+A1pl
diyecekler	de+Verb+Pos+Fut+A3pl
gezineceksiniz	gezin+Verb+Pos+Fut+A2pl
düşüneceksiniz	düşün+Verb+Pos+Fut+A2pl
alkışlayacak	alkışla+Verb+Pos+Fut+A3sg
ağrıyacak	ağrı+Verb+Pos+Fut+A3sg
hissedecek	hisset+Verb+Pos+Fut+A3sg
başlayacaksınız	başla+Verb+Pos+Fut+A2pl
deneyecek	dene+Verb+Pos+Fut+A3sg
çevirecekler	çevir+Verb+Pos+Fut+A3pl
bırakacaksınız	bırak+Verb+Pos+Fut+A2pl
uğraşacaklar	uğraş+Verb+Pos+Fut+A3pl
inceleyeceğiz	incele+Verb+Pos+Fut+A1pl
arayacağız	ara+Verb+Pos+Fut+A1pl
çelişecek	çeliş+Verb+Pos+Fut+A3sg
yeralacak	yeral+Verb+Pos+Fut+A3sg
oluşacak	oluş+Verb+Pos+Fut+A3sg
kesmeyecek	kes+Verb+Neg+Fut+A3sg
beğenecek	beğen+Verb+Pos+Fut+A3sg
çağırmayacağım	çağır+Verb+Neg+Fut+A1sg
tartışacak	tartış+Verb+Pos+Fut+A3sg
kuracaksınız	kur+Verb+Pos+Fut+A2pl
yaşayacaklar	yaşa+Verb+Pos+Fut+A3pl
suçlayacaksın	suçla+Verb+Pos+Fut+A2sg
vermeyeceksin	ver+Verb+Neg+Fut+A2sg
kapışacak	kapış+Verb+Pos+Fut+A3sg
diyeceksin	de+Verb+Pos+Fut+A2sg
yapmayacak	yap+Verb+Neg+Fut+A3sg
ekmeyeceğiz	ek+Verb+Neg+Fut+A1pl
kiralayacağım	kirala+Verb+Pos+Fut+A1sg
koruyacak	koru+Verb+Pos+Fut+A3sg
görüşecek	görüş+Verb+Pos+Fut+A3sg
sağlayacağız	sağla+Verb+Pos+Fut+A1pl
artacak	art+Verb+Pos+Fut+A3sg
ekleyeceğim	ekle+Verb+Pos+Fut+A1sg
tükenecek	tüken+Verb+Pos+Fut+A3sg
tamamlayacak	tamamla+Verb+Pos+Fut+A3sg
kullanmayacaksın	kullan+Verb+Neg+Fut+A2sg
yapmayacaksın	yap+Verb+Neg+Fut+A2sg
üstlenecek	üstlen+Verb+Pos+Fut+A3sg
edeceksin	et+Verb+Pos+Fut+A2sg
basacaksın	bas+Verb+Pos+Fut+A2sg
içeceksin	iç+Verb+Pos+Fut+A2sg
göreceksin	gör+Verb+Pos+Fut+A2sg
almayacağım	al+Verb+Neg+Fut+A1sg
gitmeyeceğim	git+Verb+Neg+Fut+A1sg
güvenecek	güven+Verb+Pos+Fut+A3sg
bırakacaksın	bırak+Verb+Pos+Fut+A2sg
koyacaksın	koy+Verb+Pos+Fut+A2sg
kısalacak	kısal+Verb+Pos+Fut+A3sg
tanımlayacak	tanımla+Verb+Pos+Fut+A3sg
kalacaklar	kal+Verb+Pos+Fut+A3pl
öğreteceksin	öğret+Verb+Pos+Fut+A2sg
yavaşlayacak	yavaşla+Verb+Pos+Fut+A3sg
kaçacaklar	kaç+Verb+Pos+Fut+A3pl
kutlayacağım	kutla+Verb+Pos+Fut+A1sg
anlayacağız	anla+Verb+Pos+Fut+A1pl
yaratacaklar	yarat+Verb+Pos+Fut+A3pl
inecek	in+Verb+Pos+Fut+A3sg
dayanacak	dayan+Verb+Pos+Fut+A3sg
ayıklayacağız	ayıkla+Verb+Pos+Fut+A1pl
yazmayacak	yaz+Verb+Neg+Fut+A3sg
hissedeceksiniz	hisset+Verb+Pos+Fut+A2pl
gidecekler	git+Verb+Pos+Fut+A3pl
başlamayacak	başla+Verb+Neg+Fut+A3sg
yaratacak	yarat+Verb+Pos+Fut+A3sg
sunacak	sun+Verb+Pos+Fut+A3sg
kalmayacak	kal+Verb+Neg+Fut+A3sg
aktaracak	aktar+Verb+Pos+Fut+A3sg
başlayacaklar	başla+Verb+Pos+Fut+A3pl
gecikmeyecek	gecik+Verb+Neg+Fut+A3sg
yarışacak	yarış+Verb+Pos+Fut+A3sg
doyacak	doy+Verb+Pos+Fut+A3sg
hatırlayacağız	hatırla+Verb+Pos+Fut+A1pl
paylaşacak	paylaş+Verb+Pos+Fut+A3sg
gösterecekler	göster+Verb+Pos+Fut+A3pl
yetineceğim	yetin+Verb+Pos+Fut+A1sg
işleyecek	işle+Verb+Pos+Fut+A3sg
sokacağız	sok+Verb+Pos+Fut+A1pl
yarışacağız	yarış+Verb+Pos+Fut+A1pl
içeceksiniz	iç+Verb+Pos+Fut+A2pl
uygulayacağız	uygula+Verb+Pos+Fut+A1pl
ağırlayacağız	ağırla+Verb+Pos+Fut+A1pl
getireceksiniz	getir+Verb+Pos+Fut+A2pl
öğreneceğiz	öğren+Verb+Pos+Fut+A1pl
suçlayacak	suçla+Verb+Pos+Fut+A3sg
soruşturacağım	soruştur+Verb+Pos+Fut+A1sg
ulaşacağız	ulaş+Verb+Pos+Fut+A1pl
izleyeceğiz	izle+Verb+Pos+Fut+A1pl
